Date,zone,centre,Price
26-05-93,1,SRINAGAR,NA
26-05-93,1,JAMMU,6.5
26-05-93,1,AMRITSAR,NA
26-05-93,1,LUDHIANA,NA
26-05-93,1,LUCKNOW,5.5
26-05-93,1,KANPUR,5.7
26-05-93,1,CHANDIGARH,NA
26-05-93,1,DELHI,7
26-05-93,2,AHMEDABAD,5.9
26-05-93,2,RAJKOT,6.75
26-05-93,2,PANAJI,7
26-05-93,2,BHOPAL,6.5
26-05-93,2,INDORE,6.5
26-05-93,2,MUMBAI,7.5
26-05-93,2,NAGPUR,6.5
26-05-93,2,JAIPUR,8
26-05-93,2,JODHPUR,8
26-05-93,3,GUWAHATI,6.2
26-05-93,3,PATNA,NA
26-05-93,3,SHILLONG,NA
26-05-93,3,AIZAWL,NA
26-05-93,3,BHUBANESHWAR,4.8
26-05-93,3,CUTTACK,5
26-05-93,3,KOLKATA,6
26-05-93,3,AGARTALA,NA
26-05-93,4,HYDERABAD,5.5
26-05-93,4,VIJAYAWADA,6.5
26-05-93,4,BANGALORE,NA
26-05-93,4,THIRUVANANTHAPURAM,NA
26-05-93,4,ERNAKULAM,NA
26-05-93,4,CHENNAI,6.6
26-05-93,4,MADURAI,5.6
26-05-93,4,PONDICHERRY,7.5
02-06-93,1,HISAR,7
02-06-93,1,KARNAL,7
02-06-93,1,SHIMLA,9
02-06-93,1,MANDI,7.25
02-06-93,1,SRINAGAR,NA
02-06-93,1,JAMMU,NA
02-06-93,1,AMRITSAR,6
02-06-93,1,LUDHIANA,6.25
02-06-93,1,LUCKNOW,NA
02-06-93,1,KANPUR,NA
02-06-93,1,CHANDIGARH,NA
02-06-93,1,DELHI,7
02-06-93,2,AHMEDABAD,5.8
02-06-93,2,RAJKOT,6.75
02-06-93,2,PANAJI,7
02-06-93,2,BHOPAL,6.6
02-06-93,2,INDORE,6.5
02-06-93,2,MUMBAI,7.5
02-06-93,2,NAGPUR,6.25
02-06-93,2,JAIPUR,NA
02-06-93,2,JODHPUR,NA
02-06-93,3,GUWAHATI,6.2
02-06-93,3,PATNA,7.3
02-06-93,3,SHILLONG,6
02-06-93,3,AIZAWL,NA
02-06-93,3,BHUBANESHWAR,NA
02-06-93,3,CUTTACK,NA
02-06-93,3,KOLKATA,6
02-06-93,3,AGARTALA,6.4
02-06-93,4,HYDERABAD,5.5
02-06-93,4,VIJAYAWADA,6.5
02-06-93,4,BANGALORE,5.7
02-06-93,4,THIRUVANANTHAPURAM,8
02-06-93,4,ERNAKULAM,7.2
02-06-93,4,CHENNAI,6.6
02-06-93,4,MADURAI,5.8
02-06-93,4,PONDICHERRY,6.2
09-06-93,1,HISAR,7
09-06-93,1,KARNAL,7
09-06-93,1,SHIMLA,9
09-06-93,1,MANDI,7.25
09-06-93,1,SRINAGAR,NA
09-06-93,1,JAMMU,6.5
09-06-93,1,AMRITSAR,NA
09-06-93,1,LUDHIANA,NA
09-06-93,1,LUCKNOW,5.5
09-06-93,1,KANPUR,6
09-06-93,1,CHANDIGARH,6.5
09-06-93,1,DELHI,7
09-06-93,2,AHMEDABAD,5.8
09-06-93,2,RAJKOT,6.75
09-06-93,2,PANAJI,7
09-06-93,2,BHOPAL,6.5
09-06-93,2,INDORE,NA
09-06-93,2,MUMBAI,7.5
09-06-93,2,NAGPUR,6.25
09-06-93,2,JAIPUR,NA
09-06-93,2,JODHPUR,NA
09-06-93,3,GUWAHATI,6.2
09-06-93,3,PATNA,NA
09-06-93,3,SHILLONG,NA
09-06-93,3,AIZAWL,NA
09-06-93,3,BHUBANESHWAR,NA
09-06-93,3,CUTTACK,NA
09-06-93,3,KOLKATA,NA
09-06-93,3,AGARTALA,NA
09-06-93,4,HYDERABAD,5.5
09-06-93,4,VIJAYAWADA,6.5
09-06-93,4,BANGALORE,6.5
09-06-93,4,THIRUVANANTHAPURAM,8
09-06-93,4,ERNAKULAM,7.3
09-06-93,4,CHENNAI,6.6
09-06-93,4,MADURAI,6.8
09-06-93,4,PONDICHERRY,7.2
16-06-93,1,HISAR,NA
16-06-93,1,KARNAL,NA
16-06-93,1,SHIMLA,9
16-06-93,1,MANDI,8.5
16-06-93,1,SRINAGAR,NA
16-06-93,1,JAMMU,NA
16-06-93,1,AMRITSAR,6
16-06-93,1,LUDHIANA,5.9
16-06-93,1,LUCKNOW,NA
16-06-93,1,KANPUR,NA
16-06-93,1,CHANDIGARH,6.5
16-06-93,1,DELHI,7
16-06-93,2,AHMEDABAD,5.8
16-06-93,2,RAJKOT,6.75
16-06-93,2,PANAJI,7
16-06-93,2,BHOPAL,6.5
16-06-93,2,INDORE,6.5
16-06-93,2,MUMBAI,8
16-06-93,2,NAGPUR,6.15
16-06-93,2,JAIPUR,8
16-06-93,2,JODHPUR,7.6
16-06-93,3,GUWAHATI,6.4
16-06-93,3,PATNA,NA
16-06-93,3,SHILLONG,6.1
16-06-93,3,AIZAWL,NA
16-06-93,3,BHUBANESHWAR,NA
16-06-93,3,CUTTACK,NA
16-06-93,3,KOLKATA,6
16-06-93,3,AGARTALA,6.2
16-06-93,4,HYDERABAD,5.5
16-06-93,4,VIJAYAWADA,NA
16-06-93,4,BANGALORE,NA
16-06-93,4,THIRUVANANTHAPURAM,8
16-06-93,4,ERNAKULAM,7.4
16-06-93,4,CHENNAI,6.6
16-06-93,4,MADURAI,5.8
16-06-93,4,PONDICHERRY,7.2
23-06-93,1,HISAR,7
23-06-93,1,KARNAL,7
23-06-93,1,SHIMLA,9
23-06-93,1,MANDI,8.5
23-06-93,1,SRINAGAR,NA
23-06-93,1,JAMMU,6.5
23-06-93,1,AMRITSAR,6.5
23-06-93,1,LUDHIANA,6
23-06-93,1,LUCKNOW,NA
23-06-93,1,KANPUR,NA
23-06-93,1,CHANDIGARH,NA
23-06-93,1,DELHI,7
23-06-93,2,AHMEDABAD,5.9
23-06-93,2,RAJKOT,6.75
23-06-93,2,PANAJI,NA
23-06-93,2,BHOPAL,6.75
23-06-93,2,INDORE,7.5
23-06-93,2,MUMBAI,8
23-06-93,2,NAGPUR,6.5
23-06-93,2,JAIPUR,8
23-06-93,2,JODHPUR,8.75
23-06-93,3,GUWAHATI,6.5
23-06-93,3,PATNA,NA
23-06-93,3,SHILLONG,NA
23-06-93,3,AIZAWL,NA
23-06-93,3,BHUBANESHWAR,4.9
23-06-93,3,CUTTACK,5
23-06-93,3,KOLKATA,6
23-06-93,3,AGARTALA,NA
23-06-93,4,HYDERABAD,5.5
23-06-93,4,VIJAYAWADA,6.5
23-06-93,4,BANGALORE,6
23-06-93,4,THIRUVANANTHAPURAM,8
23-06-93,4,ERNAKULAM,7
23-06-93,4,CHENNAI,6.6
23-06-93,4,MADURAI,5.8
23-06-93,4,PONDICHERRY,NA
30-06-93,1,HISAR,7
30-06-93,1,KARNAL,7
30-06-93,1,SHIMLA,9
30-06-93,1,MANDI,8.5
30-06-93,1,SRINAGAR,NA
30-06-93,1,JAMMU,NA
30-06-93,1,AMRITSAR,6.5
30-06-93,1,LUDHIANA,6
30-06-93,1,LUCKNOW,5.5
30-06-93,1,KANPUR,6
30-06-93,1,CHANDIGARH,NA
30-06-93,1,DELHI,7
30-06-93,2,AHMEDABAD,5.9
30-06-93,2,RAJKOT,6.75
30-06-93,2,PANAJI,7
30-06-93,2,BHOPAL,6.75
30-06-93,2,INDORE,7.5
30-06-93,2,MUMBAI,7.5
30-06-93,2,NAGPUR,6.25
30-06-93,2,JAIPUR,8
30-06-93,2,JODHPUR,7.85
30-06-93,3,GUWAHATI,6.6
30-06-93,3,PATNA,NA
30-06-93,3,SHILLONG,NA
30-06-93,3,AIZAWL,NA
30-06-93,3,BHUBANESHWAR,5
30-06-93,3,CUTTACK,5
30-06-93,3,KOLKATA,NA
30-06-93,3,AGARTALA,6.5
30-06-93,4,HYDERABAD,5.5
30-06-93,4,VIJAYAWADA,6.5
30-06-93,4,BANGALORE,6
30-06-93,4,THIRUVANANTHAPURAM,7.8
30-06-93,4,ERNAKULAM,7.4
30-06-93,4,CHENNAI,6.6
30-06-93,4,MADURAI,6
30-06-93,4,PONDICHERRY,7.2
07-07-93,1,HISAR,7
07-07-93,1,KARNAL,7
07-07-93,1,SHIMLA,9
07-07-93,1,MANDI,8.5
07-07-93,1,SRINAGAR,NA
07-07-93,1,JAMMU,7
07-07-93,1,AMRITSAR,6.5
07-07-93,1,LUDHIANA,6
07-07-93,1,LUCKNOW,5.5
07-07-93,1,KANPUR,6
07-07-93,1,CHANDIGARH,NA
07-07-93,1,DELHI,7
07-07-93,2,AHMEDABAD,6.2
07-07-93,2,RAJKOT,6.75
07-07-93,2,PANAJI,7
07-07-93,2,BHOPAL,6.75
07-07-93,2,INDORE,7.5
07-07-93,2,MUMBAI,7.5
07-07-93,2,NAGPUR,6.25
07-07-93,2,JAIPUR,8.25
07-07-93,2,JODHPUR,8
07-07-93,3,GUWAHATI,6.6
07-07-93,3,PATNA,NA
07-07-93,3,SHILLONG,NA
07-07-93,3,AIZAWL,NA
07-07-93,3,BHUBANESHWAR,5
07-07-93,3,CUTTACK,5
07-07-93,3,KOLKATA,6.2
07-07-93,3,AGARTALA,NA
07-07-93,4,HYDERABAD,5.5
07-07-93,4,VIJAYAWADA,6.5
07-07-93,4,BANGALORE,7
07-07-93,4,THIRUVANANTHAPURAM,8.4
07-07-93,4,ERNAKULAM,7.5
07-07-93,4,CHENNAI,6.55
07-07-93,4,MADURAI,6
07-07-93,4,PONDICHERRY,7.2
14-07-93,1,HISAR,7
14-07-93,1,KARNAL,7
14-07-93,1,SHIMLA,9
14-07-93,1,MANDI,NA
14-07-93,1,SRINAGAR,NA
14-07-93,1,JAMMU,NA
14-07-93,1,AMRITSAR,NA
14-07-93,1,LUDHIANA,NA
14-07-93,1,LUCKNOW,5.5
14-07-93,1,KANPUR,6
14-07-93,1,CHANDIGARH,NA
14-07-93,1,DELHI,7
14-07-93,2,AHMEDABAD,6.2
14-07-93,2,RAJKOT,7
14-07-93,2,PANAJI,NA
14-07-93,2,BHOPAL,6.75
14-07-93,2,INDORE,7.5
14-07-93,2,MUMBAI,7.5
14-07-93,2,NAGPUR,6.4
14-07-93,2,JAIPUR,8.25
14-07-93,2,JODHPUR,8
14-07-93,3,GUWAHATI,6.6
14-07-93,3,PATNA,NA
14-07-93,3,SHILLONG,NA
14-07-93,3,AIZAWL,NA
14-07-93,3,BHUBANESHWAR,5
14-07-93,3,CUTTACK,5.2
14-07-93,3,KOLKATA,NA
14-07-93,3,AGARTALA,NA
14-07-93,4,HYDERABAD,5.5
14-07-93,4,VIJAYAWADA,6.5
14-07-93,4,BANGALORE,7
14-07-93,4,THIRUVANANTHAPURAM,8.4
14-07-93,4,ERNAKULAM,7.5
14-07-93,4,CHENNAI,6.6
14-07-93,4,MADURAI,6
14-07-93,4,PONDICHERRY,7.2
21-07-93,1,HISAR,NA
21-07-93,1,KARNAL,7
21-07-93,1,SHIMLA,9
21-07-93,1,MANDI,NA
21-07-93,1,SRINAGAR,NA
21-07-93,1,JAMMU,7
21-07-93,1,AMRITSAR,6
21-07-93,1,LUDHIANA,6.5
21-07-93,1,LUCKNOW,5.5
21-07-93,1,KANPUR,6
21-07-93,1,CHANDIGARH,NA
21-07-93,1,DELHI,7
21-07-93,2,AHMEDABAD,6
21-07-93,2,RAJKOT,6.5
21-07-93,2,PANAJI,6.5
21-07-93,2,BHOPAL,6.75
21-07-93,2,INDORE,7.5
21-07-93,2,MUMBAI,7
21-07-93,2,NAGPUR,6.25
21-07-93,2,JAIPUR,8.25
21-07-93,2,JODHPUR,8.25
21-07-93,3,GUWAHATI,6.5
21-07-93,3,PATNA,NA
21-07-93,3,SHILLONG,NA
21-07-93,3,AIZAWL,NA
21-07-93,3,BHUBANESHWAR,5
21-07-93,3,CUTTACK,5.5
21-07-93,3,KOLKATA,6.2
21-07-93,3,AGARTALA,NA
21-07-93,4,HYDERABAD,5.5
21-07-93,4,VIJAYAWADA,6.5
21-07-93,4,BANGALORE,7
21-07-93,4,THIRUVANANTHAPURAM,7.5
21-07-93,4,ERNAKULAM,7.5
21-07-93,4,CHENNAI,6.5
21-07-93,4,MADURAI,6
21-07-93,4,PONDICHERRY,7.2
28-07-93,1,HISAR,NA
28-07-93,1,KARNAL,7
28-07-93,1,SHIMLA,9
28-07-93,1,MANDI,NA
28-07-93,1,SRINAGAR,NA
28-07-93,1,JAMMU,7
28-07-93,1,AMRITSAR,NA
28-07-93,1,LUDHIANA,NA
28-07-93,1,LUCKNOW,5.5
28-07-93,1,KANPUR,6
28-07-93,1,CHANDIGARH,NA
28-07-93,1,DELHI,7
28-07-93,2,AHMEDABAD,6.15
28-07-93,2,RAJKOT,6.5
28-07-93,2,PANAJI,6.5
28-07-93,2,BHOPAL,6.75
28-07-93,2,INDORE,7.5
28-07-93,2,MUMBAI,7.5
28-07-93,2,NAGPUR,5.9
28-07-93,2,JAIPUR,8
28-07-93,2,JODHPUR,8.2
28-07-93,3,GUWAHATI,6.5
28-07-93,3,PATNA,NA
28-07-93,3,SHILLONG,NA
28-07-93,3,AIZAWL,NA
28-07-93,3,BHUBANESHWAR,5.2
28-07-93,3,CUTTACK,5.5
28-07-93,3,KOLKATA,6.2
28-07-93,3,AGARTALA,6.6
28-07-93,4,HYDERABAD,NA
28-07-93,4,VIJAYAWADA,NA
28-07-93,4,BANGALORE,NA
28-07-93,4,THIRUVANANTHAPURAM,8
28-07-93,4,ERNAKULAM,7.5
28-07-93,4,CHENNAI,6.6
28-07-93,4,MADURAI,6
28-07-93,4,PONDICHERRY,7.2
04-08-93,1,HISAR,7
04-08-93,1,KARNAL,7
04-08-93,1,SHIMLA,9
04-08-93,1,MANDI,8.5
04-08-93,1,SRINAGAR,NA
04-08-93,1,JAMMU,7
04-08-93,1,AMRITSAR,NA
04-08-93,1,LUDHIANA,NA
04-08-93,1,LUCKNOW,5.5
04-08-93,1,KANPUR,6
04-08-93,1,CHANDIGARH,7
04-08-93,1,DELHI,7.5
04-08-93,2,AHMEDABAD,5.8
04-08-93,2,RAJKOT,6.75
04-08-93,2,PANAJI,6.5
04-08-93,2,BHOPAL,NA
04-08-93,2,INDORE,7.5
04-08-93,2,MUMBAI,7.5
04-08-93,2,NAGPUR,6.25
04-08-93,2,JAIPUR,NA
04-08-93,2,JODHPUR,NA
04-08-93,3,GUWAHATI,6.7
04-08-93,3,PATNA,NA
04-08-93,3,SHILLONG,NA
04-08-93,3,AIZAWL,NA
04-08-93,3,BHUBANESHWAR,5.2
04-08-93,3,CUTTACK,5.5
04-08-93,3,KOLKATA,NA
04-08-93,3,AGARTALA,6.8
04-08-93,4,HYDERABAD,5.5
04-08-93,4,VIJAYAWADA,6.5
04-08-93,4,BANGALORE,6.5
04-08-93,4,THIRUVANANTHAPURAM,8.2
04-08-93,4,ERNAKULAM,7.5
04-08-93,4,CHENNAI,6.6
04-08-93,4,MADURAI,NA
04-08-93,4,PONDICHERRY,NA
11-08-93,1,HISAR,7
11-08-93,1,KARNAL,7
11-08-93,1,SHIMLA,9
11-08-93,1,MANDI,8.5
11-08-93,1,SRINAGAR,NA
11-08-93,1,JAMMU,NA
11-08-93,1,AMRITSAR,NA
11-08-93,1,LUDHIANA,NA
11-08-93,1,LUCKNOW,5.5
11-08-93,1,KANPUR,6
11-08-93,1,CHANDIGARH,7
11-08-93,1,DELHI,7.5
11-08-93,2,AHMEDABAD,6
11-08-93,2,RAJKOT,6.5
11-08-93,2,PANAJI,6.5
11-08-93,2,BHOPAL,7
11-08-93,2,INDORE,NA
11-08-93,2,MUMBAI,7.5
11-08-93,2,NAGPUR,6.25
11-08-93,2,JAIPUR,8.5
11-08-93,2,JODHPUR,8.6
11-08-93,3,GUWAHATI,NA
11-08-93,3,PATNA,NA
11-08-93,3,SHILLONG,NA
11-08-93,3,AIZAWL,NA
11-08-93,3,BHUBANESHWAR,5.2
11-08-93,3,CUTTACK,5.5
11-08-93,3,KOLKATA,6.1
11-08-93,3,AGARTALA,NA
11-08-93,4,HYDERABAD,5.5
11-08-93,4,VIJAYAWADA,6.5
11-08-93,4,BANGALORE,NA
11-08-93,4,THIRUVANANTHAPURAM,8.3
11-08-93,4,ERNAKULAM,7.5
11-08-93,4,CHENNAI,6.7
11-08-93,4,MADURAI,6.2
11-08-93,4,PONDICHERRY,NA
18-08-93,1,HISAR,7
18-08-93,1,KARNAL,7
18-08-93,1,SHIMLA,8.25
18-08-93,1,MANDI,8.5
18-08-93,1,SRINAGAR,NA
18-08-93,1,JAMMU,NA
18-08-93,1,AMRITSAR,5.75
18-08-93,1,LUDHIANA,7
18-08-93,1,LUCKNOW,6
18-08-93,1,KANPUR,6
18-08-93,1,CHANDIGARH,NA
18-08-93,1,DELHI,7.5
18-08-93,2,AHMEDABAD,6.2
18-08-93,2,RAJKOT,6.5
18-08-93,2,PANAJI,6.5
18-08-93,2,BHOPAL,6.5
18-08-93,2,INDORE,7
18-08-93,2,MUMBAI,8
18-08-93,2,NAGPUR,6.75
18-08-93,2,JAIPUR,8.5
18-08-93,2,JODHPUR,8.6
18-08-93,3,GUWAHATI,7
18-08-93,3,PATNA,NA
18-08-93,3,SHILLONG,6.4
18-08-93,3,AIZAWL,NA
18-08-93,3,BHUBANESHWAR,5.2
18-08-93,3,CUTTACK,5.6
18-08-93,3,KOLKATA,6.2
18-08-93,3,AGARTALA,6.9
18-08-93,4,HYDERABAD,5.5
18-08-93,4,VIJAYAWADA,6.5
18-08-93,4,BANGALORE,6
18-08-93,4,THIRUVANANTHAPURAM,8.6
18-08-93,4,ERNAKULAM,7.5
18-08-93,4,CHENNAI,6.75
18-08-93,4,MADURAI,6.2
18-08-93,4,PONDICHERRY,7
25-08-93,1,HISAR,7
25-08-93,1,KARNAL,7
25-08-93,1,SHIMLA,8.4
25-08-93,1,MANDI,8.5
25-08-93,1,SRINAGAR,NA
25-08-93,1,JAMMU,7.8
25-08-93,1,AMRITSAR,5.5
25-08-93,1,LUDHIANA,6.5
25-08-93,1,LUCKNOW,6
25-08-93,1,KANPUR,6.1
25-08-93,1,CHANDIGARH,7.5
25-08-93,1,DELHI,8
25-08-93,2,AHMEDABAD,6.3
25-08-93,2,RAJKOT,6.5
25-08-93,2,PANAJI,6.5
25-08-93,2,BHOPAL,6.5
25-08-93,2,INDORE,6.5
25-08-93,2,MUMBAI,7.6
25-08-93,2,NAGPUR,6.7
25-08-93,2,JAIPUR,8.5
25-08-93,2,JODHPUR,8.6
25-08-93,3,GUWAHATI,NA
25-08-93,3,PATNA,NA
25-08-93,3,SHILLONG,NA
25-08-93,3,AIZAWL,NA
25-08-93,3,BHUBANESHWAR,NA
25-08-93,3,CUTTACK,NA
25-08-93,3,KOLKATA,6.2
25-08-93,3,AGARTALA,NA
25-08-93,4,HYDERABAD,NA
25-08-93,4,VIJAYAWADA,NA
25-08-93,4,BANGALORE,6
25-08-93,4,THIRUVANANTHAPURAM,8.6
25-08-93,4,ERNAKULAM,7.5
25-08-93,4,CHENNAI,6.8
25-08-93,4,MADURAI,6
25-08-93,4,PONDICHERRY,7.5
01-09-93,1,HISAR,7.5
01-09-93,1,KARNAL,7
01-09-93,1,SHIMLA,8.5
01-09-93,1,MANDI,8.5
01-09-93,1,SRINAGAR,NA
01-09-93,1,JAMMU,7.8
01-09-93,1,AMRITSAR,NA
01-09-93,1,LUDHIANA,NA
01-09-93,1,LUCKNOW,6
01-09-93,1,KANPUR,6.1
01-09-93,1,CHANDIGARH,NA
01-09-93,1,DELHI,8
01-09-93,2,AHMEDABAD,6.3
01-09-93,2,RAJKOT,6.5
01-09-93,2,PANAJI,6.5
01-09-93,2,BHOPAL,6.6
01-09-93,2,INDORE,6.5
01-09-93,2,MUMBAI,7.5
01-09-93,2,NAGPUR,6.25
01-09-93,2,JAIPUR,8.5
01-09-93,2,JODHPUR,8.6
01-09-93,3,GUWAHATI,6.8
01-09-93,3,PATNA,NA
01-09-93,3,SHILLONG,NA
01-09-93,3,AIZAWL,NA
01-09-93,3,BHUBANESHWAR,5.7
01-09-93,3,CUTTACK,6
01-09-93,3,KOLKATA,6
01-09-93,3,AGARTALA,7
01-09-93,4,HYDERABAD,5.5
01-09-93,4,VIJAYAWADA,6.5
01-09-93,4,BANGALORE,NA
01-09-93,4,THIRUVANANTHAPURAM,NA
01-09-93,4,ERNAKULAM,NA
01-09-93,4,CHENNAI,6.8
01-09-93,4,MADURAI,6.5
01-09-93,4,PONDICHERRY,7.5
08-09-93,1,HISAR,7.5
08-09-93,1,KARNAL,7
08-09-93,1,SHIMLA,8.5
08-09-93,1,MANDI,8.8
08-09-93,1,SRINAGAR,NA
08-09-93,1,JAMMU,7.8
08-09-93,1,AMRITSAR,6.25
08-09-93,1,LUDHIANA,7
08-09-93,1,LUCKNOW,6
08-09-93,1,KANPUR,6.1
08-09-93,1,CHANDIGARH,7.5
08-09-93,1,DELHI,8
08-09-93,2,AHMEDABAD,6.4
08-09-93,2,RAJKOT,6.5
08-09-93,2,PANAJI,6.5
08-09-93,2,BHOPAL,6.5
08-09-93,2,INDORE,6.5
08-09-93,2,MUMBAI,8
08-09-93,2,NAGPUR,6.15
08-09-93,2,JAIPUR,8.5
08-09-93,2,JODHPUR,NA
08-09-93,3,GUWAHATI,NA
08-09-93,3,PATNA,NA
08-09-93,3,SHILLONG,NA
08-09-93,3,AIZAWL,NA
08-09-93,3,BHUBANESHWAR,5.6
08-09-93,3,CUTTACK,6
08-09-93,3,KOLKATA,6
08-09-93,3,AGARTALA,NA
08-09-93,4,HYDERABAD,5.5
08-09-93,4,VIJAYAWADA,6.5
08-09-93,4,BANGALORE,NA
08-09-93,4,THIRUVANANTHAPURAM,8.5
08-09-93,4,ERNAKULAM,7.5
08-09-93,4,CHENNAI,6.8
08-09-93,4,MADURAI,6
08-09-93,4,PONDICHERRY,NA
15-09-93,1,HISAR,7.5
15-09-93,1,KARNAL,7
15-09-93,1,SHIMLA,8.5
15-09-93,1,MANDI,8.8
15-09-93,1,SRINAGAR,NA
15-09-93,1,JAMMU,7.8
15-09-93,1,AMRITSAR,NA
15-09-93,1,LUDHIANA,NA
15-09-93,1,LUCKNOW,6
15-09-93,1,KANPUR,6.2
15-09-93,1,CHANDIGARH,8
15-09-93,1,DELHI,8
15-09-93,2,AHMEDABAD,6.2
15-09-93,2,RAJKOT,NA
15-09-93,2,PANAJI,6.5
15-09-93,2,BHOPAL,6.5
15-09-93,2,INDORE,6.5
15-09-93,2,MUMBAI,7.5
15-09-93,2,NAGPUR,6.25
15-09-93,2,JAIPUR,8.5
15-09-93,2,JODHPUR,8.6
15-09-93,3,GUWAHATI,6.8
15-09-93,3,PATNA,NA
15-09-93,3,SHILLONG,NA
15-09-93,3,AIZAWL,NA
15-09-93,3,BHUBANESHWAR,5.6
15-09-93,3,CUTTACK,6
15-09-93,3,KOLKATA,NA
15-09-93,3,AGARTALA,7.9
15-09-93,4,HYDERABAD,NA
15-09-93,4,VIJAYAWADA,6.5
15-09-93,4,BANGALORE,6
15-09-93,4,THIRUVANANTHAPURAM,NA
15-09-93,4,ERNAKULAM,NA
15-09-93,4,CHENNAI,6.7
15-09-93,4,MADURAI,6
15-09-93,4,PONDICHERRY,7.5
22-09-93,1,HISAR,7.5
22-09-93,1,KARNAL,7
22-09-93,1,SHIMLA,8.85
22-09-93,1,MANDI,8.8
22-09-93,1,SRINAGAR,NA
22-09-93,1,JAMMU,NA
22-09-93,1,AMRITSAR,7.25
22-09-93,1,LUDHIANA,7.25
22-09-93,1,LUCKNOW,6
22-09-93,1,KANPUR,6
22-09-93,1,CHANDIGARH,8
22-09-93,1,DELHI,8
22-09-93,2,AHMEDABAD,NA
22-09-93,2,RAJKOT,NA
22-09-93,2,PANAJI,6.75
22-09-93,2,BHOPAL,6.5
22-09-93,2,INDORE,NA
22-09-93,2,MUMBAI,8
22-09-93,2,NAGPUR,6.25
22-09-93,2,JAIPUR,8.5
22-09-93,2,JODHPUR,8.6
22-09-93,3,GUWAHATI,6.8
22-09-93,3,PATNA,NA
22-09-93,3,SHILLONG,NA
22-09-93,3,AIZAWL,NA
22-09-93,3,BHUBANESHWAR,5.6
22-09-93,3,CUTTACK,6
22-09-93,3,KOLKATA,6.35
22-09-93,3,AGARTALA,NA
22-09-93,4,HYDERABAD,5.8
22-09-93,4,VIJAYAWADA,NA
22-09-93,4,BANGALORE,6
22-09-93,4,THIRUVANANTHAPURAM,NA
22-09-93,4,ERNAKULAM,NA
22-09-93,4,CHENNAI,6.7
22-09-93,4,MADURAI,6
22-09-93,4,PONDICHERRY,NA
29-09-93,1,HISAR,7.5
29-09-93,1,KARNAL,7
29-09-93,1,SHIMLA,8.85
29-09-93,1,MANDI,8.8
29-09-93,1,SRINAGAR,NA
29-09-93,1,JAMMU,NA
29-09-93,1,AMRITSAR,NA
29-09-93,1,LUDHIANA,NA
29-09-93,1,LUCKNOW,6
29-09-93,1,KANPUR,6
29-09-93,1,CHANDIGARH,7.5
29-09-93,1,DELHI,8
29-09-93,2,AHMEDABAD,6.5
29-09-93,2,RAJKOT,6.5
29-09-93,2,PANAJI,NA
29-09-93,2,BHOPAL,6.5
29-09-93,2,INDORE,7
29-09-93,2,MUMBAI,7.5
29-09-93,2,NAGPUR,6.2
29-09-93,2,JAIPUR,8.5
29-09-93,2,JODHPUR,8.6
29-09-93,3,GUWAHATI,6.8
29-09-93,3,PATNA,NA
29-09-93,3,SHILLONG,NA
29-09-93,3,AIZAWL,NA
29-09-93,3,BHUBANESHWAR,5.6
29-09-93,3,CUTTACK,6
29-09-93,3,KOLKATA,6.5
29-09-93,3,AGARTALA,7.8
29-09-93,4,HYDERABAD,6
29-09-93,4,VIJAYAWADA,6.5
29-09-93,4,BANGALORE,6.5
29-09-93,4,THIRUVANANTHAPURAM,NA
29-09-93,4,ERNAKULAM,NA
29-09-93,4,CHENNAI,6.7
29-09-93,4,MADURAI,6
29-09-93,4,PONDICHERRY,7.6
06-10-93,1,HISAR,7.5
06-10-93,1,KARNAL,7
06-10-93,1,SHIMLA,8.8
06-10-93,1,MANDI,8.8
06-10-93,1,SRINAGAR,NA
06-10-93,1,JAMMU,NA
06-10-93,1,AMRITSAR,7.5
06-10-93,1,LUDHIANA,7.5
06-10-93,1,LUCKNOW,6
06-10-93,1,KANPUR,6
06-10-93,1,CHANDIGARH,8
06-10-93,1,DELHI,8
06-10-93,2,AHMEDABAD,6.5
06-10-93,2,RAJKOT,6.5
06-10-93,2,PANAJI,NA
06-10-93,2,BHOPAL,7
06-10-93,2,INDORE,7
06-10-93,2,MUMBAI,NA
06-10-93,2,NAGPUR,NA
06-10-93,2,JAIPUR,8.75
06-10-93,2,JODHPUR,9
06-10-93,3,GUWAHATI,6.8
06-10-93,3,PATNA,NA
06-10-93,3,SHILLONG,NA
06-10-93,3,AIZAWL,NA
06-10-93,3,BHUBANESHWAR,5.6
06-10-93,3,CUTTACK,5.8
06-10-93,3,KOLKATA,6.4
06-10-93,3,AGARTALA,NA
06-10-93,4,HYDERABAD,6
06-10-93,4,VIJAYAWADA,6.5
06-10-93,4,BANGALORE,NA
06-10-93,4,THIRUVANANTHAPURAM,8.6
06-10-93,4,ERNAKULAM,7.4
06-10-93,4,CHENNAI,6.7
06-10-93,4,MADURAI,6
06-10-93,4,PONDICHERRY,7.6
13-10-93,1,HISAR,NA
13-10-93,1,KARNAL,NA
13-10-93,1,SHIMLA,9
13-10-93,1,MANDI,NA
13-10-93,1,SRINAGAR,NA
13-10-93,1,JAMMU,7.5
13-10-93,1,AMRITSAR,NA
13-10-93,1,LUDHIANA,NA
13-10-93,1,LUCKNOW,6
13-10-93,1,KANPUR,6
13-10-93,1,CHANDIGARH,NA
13-10-93,1,DELHI,8
13-10-93,2,AHMEDABAD,6.5
13-10-93,2,RAJKOT,6.5
13-10-93,2,PANAJI,6.5
